73.95
73.25
72.00
73.25
73.55
73.95
74.50
75.15
74.75
75.05
75.40
76.25
73.80
73.65
73.75
74.55
75.05
74.20
74.20
74.85
75.35
75.40
75.25
74.90
75.50
75.50
75.90
76.40
76.50
77.30
77.30
77.35
76.70
76.45
76.75
76.60
75.80
75.70
76.80
76.80
76.95
77.15
77.65
77.85
78.20
78.65
79.05
78.00
78.40
78.20
78.15
78.25
79.60
80.10
79.95
80.70
80.85
81.10
80.90
81.00
81.55
81.80
82.30
82.45
82.65
82.55
82.90
83.00
82.20
82.50
82.40
82.90
83.10
82.05
82.65
82.25
81.25
80.90
80.10
78.90
79.45
79.00
78.25
78.15
77.70
78.10
76.85
77.00
76.85
76.85
76.30
76.75
77.30
77.65
78.00
78.25
77.45
78.35
79.05
79.25
78.95
78.80
81.85
82.70
80.15
81.40
80.60
83.00
83.10
79.90
82.25
82.40
80.80
83.05
80.00
82.10
80.30
82.80
82.05
80.60
83.20
78.10
83.20
80.65
81.35
83.50
82.45
81.40
82.50
78.60
83.40
80.25
80.55
81.80
81.80
78.50
79.55
80.70
82.60
79.95
79.55
83.55
83.15
80.85
79.10
79.25
80.30
80.80
80.90
80.80
80.75
79.60
79.75
80.10
80.00
81.15
81.65
81.20
81.40
82.55
83.25
83.65
83.20
83.30
83.75
83.95
84.20
84.35
84.40
84.65
84.50
84.35
83.90
84.15
84.50
84.80
85.60
84.30
84.75
85.20
85.85
85.80
87.00
87.30
87.85
87.80
87.90
87.75
88.30
88.20
88.50
88.60
89.00
89.35
89.30
89.90
89.75
90.55
92.35
92.75
92.35
92.40
91.05
91.55
91.05
91.20
92.00
92.40
92.65
93.10
91.80
92.40
92.55
92.80
92.75
92.80
91.45
91.75
91.60
91.40
92.20
92.75
93.20
92.80
92.95
94.35
96.70
96.65
96.70
97.80
97.55
96.70
96.95
97.20
97.05
97.10
97.60
97.60
